Season,School,Conference,G,BA,OBPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OppDP,CS,Picked,SB,IBB,
2016,Longwood,Big South,,0.271,0.359,305,"1,995",540,101,5,705,18,261,226,55,10,32,414,47,25,,78,,
2016,Louisiana,Sun Belt,,0.275,0.363,355,"2,073",571,115,15,848,44,317,221,76,24,69,393,38,33,,61,,
2016,Louisiana Tech,C-USA,,0.286,0.387,392,"2,016",576,111,18,858,45,341,266,83,25,60,340,46,31,,90,,
2016,Louisiana Tech,C-USA,,0.286,0.387,392,"2,016",576,111,18,858,45,341,266,83,25,60,340,46,31,,90,,
2016,Louisville,ACC,,0.322,0.402,471,"2,209",711,141,21,"1,086",64,431,244,77,37,46,314,55,25,,101,,
2016,LSU,SEC,,0.295,0.385,426,"2,283",674,110,21,964,46,374,271,78,26,36,316,56,42,,95,,
2016,Maine,America East,,0.254,0.33,218,"1,734",441,88,10,639,30,193,163,44,21,32,389,36,41,,57,,
2016,Maine,America East,,0.254,0.33,218,"1,734",441,88,10,639,30,193,163,44,21,32,389,36,41,,57,,
2016,Manhattan,MAAC,,0.272,0.346,278,"1,877",510,108,19,725,23,258,181,39,12,21,383,41,31,,64,,
2016,Marist,MAAC,,0.276,0.351,280,"1,701",469,86,12,648,23,247,161,44,16,31,291,40,18,,62,,
2016,Marist,MAAC,,0.276,0.351,280,"1,701",469,86,12,648,23,247,161,44,16,31,291,40,18,,62,,
2016,Marshall,C-USA,,0.285,0.377,331,"1,892",540,97,7,831,60,305,231,61,23,36,390,41,28,,88,,
2016,Maryland,Big Ten,,0.256,0.351,285,"1,898",485,88,11,718,41,261,237,50,15,40,414,44,16,,28,,
2016,Maryland,Big Ten,,0.256,0.351,285,"1,898",485,88,11,718,41,261,237,50,15,40,414,44,16,,28,,
2016,Massachusetts,Atlantic 10,,0.254,0.332,188,"1,493",379,59,10,518,20,160,143,42,19,36,345,29,14,,26,,
2016,Massachusetts,Atlantic 10,,0.254,0.332,188,"1,493",379,59,10,518,20,160,143,42,19,36,345,29,14,,26,,
2016,McNeese,Southland,,0.274,0.359,290,"1,878",514,91,16,724,29,263,210,58,30,35,387,52,33,,59,,
2016,Memphis,AAC,,0.256,0.332,292,"2,009",514,102,18,730,26,267,182,58,19,40,398,54,26,,85,,
2016,Memphis,AAC,,0.256,0.332,292,"2,009",514,102,18,730,26,267,182,58,19,40,398,54,26,,85,,
2016,Mercer,SoCon,,0.296,0.414,473,"2,060",609,106,9,"1,012",93,433,366,70,30,93,460,46,23,,28,,
2016,Mercer,SoCon,,0.296,0.414,473,"2,060",609,106,9,"1,012",93,433,366,70,30,93,460,46,23,,28,,
2016,Miami (FL),ACC,,0.298,0.399,437,"2,125",634,104,12,912,50,395,299,78,30,77,476,53,30,,59,,
2016,Miami (FL),ACC,,0.298,0.399,437,"2,125",634,104,12,912,50,395,299,78,30,77,476,53,30,,59,,
2016,Miami (OH),MAC,,0.264,0.342,288,"1,900",501,102,18,828,63,260,188,50,20,28,462,42,28,,53,,
2016,Michigan,Big Ten,,0.299,0.387,362,"1,917",573,117,12,798,28,317,246,49,29,41,381,54,23,,60,,
2016,Michigan,Big Ten,,0.299,0.387,362,"1,917",573,117,12,798,28,317,246,49,29,41,381,54,23,,60,,
2016,Michigan St.,Big Ten,,0.283,0.353,290,"1,922",544,101,14,751,26,255,184,36,23,46,327,39,30,,60,,
2016,Middle Tenn.,C-USA,,0.266,0.337,238,"1,865",497,82,9,651,18,215,148,58,16,27,403,55,18,,21,,
2016,Milwaukee,Horizon,,0.264,0.355,323,"2,023",535,102,17,770,33,292,243,54,22,11,450,49,22,,103,,
2016,Milwaukee,Horizon,,0.264,0.355,323,"2,023",535,102,17,770,33,292,243,54,22,11,450,49,22,,103,,
2016,Minnesota,Big Ten,,0.321,0.381,376,"2,099",673,117,15,970,50,346,192,28,26,39,380,48,19,,47,,
2016,Mississippi St.,SEC,,0.308,0.385,405,"2,216",682,132,17,989,47,376,235,62,27,35,378,43,12,,51,,
2016,Mississippi St.,SEC,,0.308,0.385,405,"2,216",682,132,17,989,47,376,235,62,27,35,378,43,12,,51,,
2016,Mississippi Val.,SWAC,,0.221,0.306,159,"1,314",291,44,9,389,12,140,129,38,14,14,358,27,19,,59,,
2016,Missouri,SEC,,0.249,0.345,290,"1,841",459,87,15,669,31,265,235,46,21,13,455,45,28,,64,,
2016,Missouri,SEC,,0.249,0.345,290,"1,841",459,87,15,669,31,265,235,46,21,13,455,45,28,,64,,
2016,Missouri St.,MVC,,0.299,0.391,440,"2,052",614,121,26,"1,027",80,412,273,55,29,25,391,41,12,,44,,
2016,Missouri St.,MVC,,0.299,0.391,440,"2,052",614,121,26,"1,027",80,412,273,55,29,25,391,41,12,,44,,
2016,Monmouth,MAAC,,0.277,0.365,310,"1,940",538,104,13,731,21,281,203,75,16,39,392,38,25,,43,,
2016,Morehead St.,OVC,,0.312,0.39,437,"2,166",675,134,14,996,53,392,229,63,24,27,359,64,15,,36,,
2016,Morehead St.,OVC,,0.312,0.39,437,"2,166",675,134,14,996,53,392,229,63,24,27,359,64,15,,36,,
2016,Mount St. Mary's,NEC,,0.219,0.305,154,"1,442",316,59,5,421,12,129,155,27,9,12,352,31,28,,31,,
2016,Murray St.,OVC,,0.304,0.401,414,"1,989",604,132,18,910,46,378,271,61,14,15,453,42,25,,53,,
2016,N.C. A&T,MEAC,,0.272,0.348,287,"1,769",482,98,10,699,33,265,154,57,13,39,419,38,21,,39,,
2016,N.C. Central,MEAC,,0.273,0.368,294,"1,801",492,87,9,726,43,259,199,82,18,29,350,55,16,,57,,
2016,Navy,Patriot,,0.298,0.39,375,"1,960",585,103,31,804,18,328,249,59,23,38,284,53,12,,42,,
2016,NC State,ACC,,0.302,0.381,406,"2,098",634,124,11,951,57,374,247,32,20,31,455,46,14,,47,,
2016,Nebraska,Big Ten,,0.281,0.361,325,"2,037",572,102,11,825,43,292,213,58,24,24,363,46,30,,62,,
2016,Nevada,Mountain West,,0.319,0.402,416,"2,098",670,139,32,945,24,368,243,71,37,55,319,59,27,,68,,
2016,New Mexico,Mountain West,,0.316,0.41,467,"2,190",692,150,20,"1,077",65,432,313,56,31,49,370,59,18,,50,,
2016,New Mexico St.,WAC,,0.297,0.367,371,"1,994",593,112,18,888,49,343,168,65,23,43,382,42,12,,65,,
2016,New Orleans,Southland,,0.3,0.368,382,"2,000",600,77,25,832,35,342,175,56,27,32,328,48,16,,55,,
2016,New York Tech,Independent,,0.231,0.317,167,"1,323",305,58,13,443,18,144,139,34,13,12,334,26,9,,38,,
2016,Niagara,MAAC,,0.261,0.355,259,"1,737",453,83,4,592,16,223,175,86,15,21,407,41,30,,73,,
2016,Nicholls St.,Southland,,0.273,0.349,269,"1,874",512,73,13,638,9,237,164,66,20,40,349,44,22,,70,,
2016,NJIT,ASUN,,0.252,0.34,238,"1,699",428,90,10,592,18,216,187,44,8,33,348,48,9,,34,,
2016,Norfolk St.,MEAC,,0.265,0.374,321,"1,616",428,94,12,606,20,280,222,72,21,25,332,27,13,,84,,
2016,North Carolina,ACC,,0.286,0.391,370,"1,856",530,101,18,763,32,335,293,49,32,57,334,41,24,,83,,
2016,North Carolina,ACC,,0.286,0.391,370,"1,856",530,101,18,763,32,335,293,49,32,57,334,41,24,,83,,
2016,North Dakota,WAC,,0.241,0.323,164,"1,429",345,52,5,452,15,150,137,40,8,30,337,40,20,,47,,
2016,North Dakota St.,Summit League,,0.254,0.345,264,"1,770",450,71,13,574,9,221,193,62,18,41,364,39,19,,64,,
2016,North Florida,ASUN,,0.317,0.394,413,"2,065",654,107,9,920,47,376,227,50,18,47,278,56,13,,33,,
2016,North Florida,ASUN,,0.317,0.394,413,"2,065",654,107,9,920,47,376,227,50,18,47,278,56,13,,33,,
2016,Northeastern,CAA,,0.255,0.351,288,"1,967",501,89,16,700,26,255,241,60,16,38,442,46,27,,63,,
2016,Northern Colo.,WAC,,0.251,0.347,234,"1,662",417,66,11,577,24,209,206,44,9,47,429,32,30,,50,,
2016,Northern Ill.,MAC,,0.261,0.354,329,"1,936",506,92,11,671,17,301,227,64,24,14,321,41,23,,42,,
2016,Northern Ky.,Horizon,,0.269,0.337,260,"1,879",505,107,6,693,23,240,143,57,14,35,410,44,20,,54,,
2016,Northwestern,Big Ten,,0.259,0.339,252,"1,833",474,69,10,617,18,230,178,50,11,21,414,45,18,,32,,
2016,Northwestern,Big Ten,,0.259,0.339,252,"1,833",474,69,10,617,18,230,178,50,11,21,414,45,18,,32,,
2016,Northwestern St.,Southland,,0.261,0.346,270,"1,898",496,118,6,701,25,251,195,64,26,37,409,37,28,,83,,
2016,Notre Dame,ACC,,0.26,0.341,254,"1,850",481,87,15,682,28,229,205,31,16,21,368,35,14,,53,,
2016,Oakland,Horizon,,0.259,0.337,249,"1,711",444,84,4,611,25,227,171,36,13,32,346,33,21,,38,,
2016,Oakland,Horizon,,0.259,0.337,249,"1,711",444,84,4,611,25,227,171,36,13,32,346,33,21,,38,,
2016,Ohio,MAC,,0.278,0.359,284,"1,895",527,91,7,716,28,251,210,45,31,25,338,44,13,,34,,
2016,Ohio,MAC,,0.278,0.359,284,"1,895",527,91,7,716,28,251,210,45,31,25,338,44,13,,34,,
2016,Ohio St.,Big Ten,,0.267,0.363,373,"2,207",589,133,15,923,57,338,276,70,26,38,483,39,23,,101,,
2016,Oklahoma,Big 12,,0.268,0.365,342,"1,911",513,104,18,794,47,311,269,37,26,38,404,50,24,,56,,
2016,Oklahoma,Big 12,,0.268,0.365,342,"1,911",513,104,18,794,47,311,269,37,26,38,404,50,24,,56,,
2016,Oklahoma St.,Big 12,,0.263,0.358,363,"2,155",567,112,13,846,47,332,275,54,18,64,540,43,31,,81,,
2016,Old Dominion,C-USA,,0.256,0.345,285,"1,804",461,91,13,656,26,253,219,41,26,40,365,43,23,,79,,
2016,Ole Miss,SEC,,0.277,0.361,382,"2,091",580,108,9,844,46,344,243,48,34,13,427,45,23,,51,,
2016,Omaha,Summit League,,0.292,0.376,323,"1,919",560,79,9,735,26,287,220,54,23,43,398,49,17,,77,,
2016,Oral Roberts,Summit League,,0.301,0.378,352,"2,027",611,129,6,869,39,327,226,38,24,47,378,45,15,,48,,
2016,Oral Roberts,Summit League,,0.301,0.378,352,"2,027",611,129,6,869,39,327,226,38,24,47,378,45,15,,48,,
2016,Oregon,Pac-12,,0.232,0.341,284,"1,777",413,80,11,596,27,257,249,54,18,51,368,24,24,,57,,
2016,Oregon,Pac-12,,0.232,0.341,284,"1,777",413,80,11,596,27,257,249,54,18,51,368,24,24,,57,,
2016,Oregon St.,Pac-12,,0.278,0.367,315,"1,798",499,92,32,730,25,290,223,50,31,51,315,41,18,,32,,
2016,Pacific,WCC,,0.281,0.343,255,"1,828",514,93,9,751,42,233,143,37,16,21,363,38,15,,28,,
2016,Penn,Ivy League,,0.282,0.357,205,"1,385",390,87,7,587,32,191,128,37,4,19,285,28,8,,24,,
2016,Penn,Ivy League,,0.282,0.357,205,"1,385",390,87,7,587,32,191,128,37,4,19,285,28,8,,24,,
2016,Penn St.,Big Ten,,0.258,0.344,266,"1,830",473,69,14,618,16,240,206,48,30,41,344,30,22,,65,,
2016,Pepperdine,WCC,,0.261,0.343,266,"1,810",473,80,12,715,46,249,174,63,20,36,414,34,10,,20,,
2016,Pittsburgh,ACC,,0.279,0.388,322,"1,730",483,81,23,733,41,289,252,67,18,41,361,37,20,,54,,
2016,Pittsburgh,ACC,,0.279,0.388,322,"1,730",483,81,23,733,41,289,252,67,18,41,361,37,20,,54,,
2016,Portland,WCC,,0.225,0.312,211,"1,774",400,82,9,569,23,184,172,59,17,43,487,37,25,,71,,
2016,Prairie View,SWAC,,0.254,0.354,217,"1,333",338,57,10,499,28,188,160,50,7,27,324,40,17,,42,,
2016,Prairie View,SWAC,,0.254,0.354,217,"1,333",338,57,10,499,28,188,160,50,7,27,324,40,17,,42,,
2016,Presbyterian,Big South,,0.279,0.347,321,"1,965",549,114,13,791,34,286,185,31,22,36,382,34,22,,67,,
2016,Princeton,Ivy League,,0.259,0.342,224,"1,454",377,65,8,518,20,203,165,23,12,15,314,25,18,,32,,
2016,Purdue,Big Ten,,0.245,0.333,210,"1,834",450,83,6,614,23,185,183,61,9,44,401,48,14,,36,,
2016,Purdue,Big Ten,,0.245,0.333,210,"1,834",450,83,6,614,23,185,183,61,9,44,401,48,14,,36,,
2016,Purdue Fort Wayne,Summit League,,0.267,0.36,293,"1,911",511,95,14,760,42,274,225,65,24,19,416,43,12,,46,,
2016,Quinnipiac,MAAC,,0.258,0.34,241,"1,710",441,84,7,623,28,206,186,39,23,33,365,31,25,,65,,
2016,Radford,Big South,,0.249,0.321,268,"1,914",476,79,17,664,25,229,172,40,20,46,424,37,18,,61,,
2016,Rhode Island,Atlantic 10,,0.261,0.335,292,"1,954",510,99,22,758,35,264,169,59,20,39,418,41,26,,62,,
2016,Rice,C-USA,,0.272,0.344,292,"1,988",541,79,14,723,25,260,198,33,22,54,324,54,25,,37,,
2016,Rice,C-USA,,0.272,0.344,292,"1,988",541,79,14,723,25,260,198,33,22,54,324,54,25,,37,,
2016,Richmond,Atlantic 10,,0.308,0.401,349,"1,812",558,127,13,822,37,324,240,57,24,31,308,54,19,,46,,
2016,Rider,MAAC,,0.244,0.316,229,"1,661",405,82,10,567,20,198,147,32,11,9,387,40,21,,49,,
2016,Rider,MAAC,,0.244,0.316,229,"1,661",405,82,10,567,20,198,147,32,11,9,387,40,21,,49,,
2016,Rutgers,Big Ten,,0.268,0.363,304,"1,799",482,83,14,650,19,265,247,35,26,36,341,43,25,,121,,
2016,Sacramento St.,WAC,,0.258,0.319,253,"1,968",507,102,7,707,28,229,158,31,22,28,439,41,29,,70,,
2016,Sacred Heart,NEC,,0.265,0.346,282,"1,850",490,81,17,674,23,253,203,44,30,31,385,31,28,,85,,
2016,Saint Joseph's,Atlantic 10,,0.272,0.363,326,"1,905",519,102,7,806,57,302,237,43,14,11,469,30,15,,44,,
2016,Saint Joseph's,Atlantic 10,,0.272,0.363,326,"1,905",519,102,7,806,57,302,237,43,14,11,469,30,15,,44,,
2016,Saint Louis,Atlantic 10,,0.274,0.353,298,"1,926",528,85,12,763,42,274,194,52,22,19,335,54,19,,45,,
2016,Saint Mary's (CA),WCC,,0.269,0.364,307,"1,967",529,110,7,767,38,276,247,60,21,37,449,44,26,,42,,
2016,Saint Peter's,MAAC,,0.243,0.315,192,"1,694",411,70,12,553,16,174,156,26,9,14,369,45,20,,49,,
2016,Saint Peter's,MAAC,,0.243,0.315,192,"1,694",411,70,12,553,16,174,156,26,9,14,369,45,20,,49,,
2016,Sam Houston St.,Southland,,0.289,0.353,359,"2,094",605,111,18,827,25,310,153,65,18,59,411,37,37,,78,,
2016,Samford,SoCon,,0.296,0.389,428,"2,155",638,115,12,"1,026",83,394,276,64,19,23,446,49,8,,38,,
2016,Samford,SoCon,,0.296,0.389,428,"2,155",638,115,12,"1,026",83,394,276,64,19,23,446,49,8,,38,,
2016,San Diego,WCC,,0.286,0.357,314,"1,954",559,126,9,793,30,285,192,40,28,26,337,42,25,,40,,
2016,San Diego St.,Mountain West,,0.274,0.35,301,"1,971",540,79,16,732,27,262,208,41,32,44,335,57,33,,62,,
2016,San Francisco,WCC,,0.26,0.339,247,"1,876",487,87,4,645,21,222,195,41,22,43,451,40,35,,70,,
2016,San Francisco,WCC,,0.26,0.339,247,"1,876",487,87,4,645,21,222,195,41,22,43,451,40,35,,70,,
2016,San Jose St.,Mountain West,,0.268,0.334,241,"1,883",504,80,15,662,16,213,161,35,15,35,310,47,28,,31,,
2016,Santa Clara,WCC,,0.254,0.343,241,"1,711",434,92,14,629,25,214,181,60,15,30,397,36,26,,49,,
2016,Santa Clara,WCC,,0.254,0.343,241,"1,711",434,92,14,629,25,214,181,60,15,30,397,36,26,,49,,
2016,Savannah St.,MEAC,,0.237,0.332,223,"1,673",397,63,11,509,9,184,180,65,13,28,439,35,27,,78,,
2016,Savannah St.,MEAC,,0.237,0.332,223,"1,673",397,63,11,509,9,184,180,65,13,28,439,35,27,,78,,
2016,Seattle U,WAC,,0.292,0.394,331,"1,918",561,108,10,803,38,305,278,58,20,49,366,38,21,,64,,
2016,Seattle U,WAC,,0.292,0.394,331,"1,918",561,108,10,803,38,305,278,58,20,49,366,38,21,,64,,
2016,Seton Hall,Big East,,0.273,0.372,305,"1,931",527,78,19,676,11,264,270,52,28,44,348,34,34,,183,,
2016,SFA,Southland,,0.301,0.39,391,"2,013",606,119,20,879,38,348,249,64,31,37,380,53,26,,75,,
2016,Siena,MAAC,,0.272,0.355,311,"1,939",528,116,8,756,32,278,219,40,18,41,407,37,9,,21,,
2016,Siena,MAAC,,0.272,0.355,311,"1,939",528,116,8,756,32,278,219,40,18,41,407,37,9,,21,,
2016,SIUE,OVC,,0.244,0.329,201,"1,637",400,71,4,539,20,177,176,35,11,14,436,44,24,,26,,
2016,SIUE,OVC,,0.244,0.329,201,"1,637",400,71,4,539,20,177,176,35,11,14,436,44,24,,26,,
2016,South Alabama,Sun Belt,,0.263,0.37,382,"2,120",558,105,13,782,31,337,330,50,32,54,464,36,38,,107,,
2016,South Carolina,SEC,,0.291,0.381,402,"2,195",638,116,8,905,45,370,270,66,25,44,454,44,24,,69,,
2016,South Carolina,SEC,,0.291,0.381,402,"2,195",638,116,8,905,45,370,270,66,25,44,454,44,24,,69,,
2016,South Dakota St.,Summit League,,0.27,0.36,314,"1,929",521,103,8,739,33,282,242,43,27,23,415,50,10,,55,,
2016,South Dakota St.,Summit League,,0.27,0.36,314,"1,929",521,103,8,739,33,282,242,43,27,23,415,50,10,,55,,
2016,South Fla.,AAC,,0.248,0.333,236,"1,902",471,77,10,676,36,210,194,56,13,34,525,38,17,,66,,
2016,Southeast Mo. St.,OVC,,0.309,0.409,474,"2,163",668,126,23,"1,020",60,439,335,48,22,27,477,40,16,,74,,
2016,Southeast Mo. St.,OVC,,0.309,0.409,474,"2,163",668,126,23,"1,020",60,439,335,48,22,27,477,40,16,,74,,
2016,Southeastern La.,Southland,,0.282,0.391,410,"2,004",566,98,20,842,46,356,296,84,33,27,358,40,45,,113,,
2016,Southern California,Pac-12,,0.294,0.381,309,"1,886",555,100,12,811,44,283,237,45,26,42,344,64,30,,50,,
2016,Southern California,Pac-12,,0.294,0.381,309,"1,886",555,100,12,811,44,283,237,45,26,42,344,64,30,,50,,
2016,Southern Ill.,MVC,,0.268,0.345,272,"1,927",516,101,12,725,28,252,194,43,17,34,350,42,17,,38,,
2016,Southern Ill.,MVC,,0.268,0.345,272,"1,927",516,101,12,725,28,252,194,43,17,34,350,42,17,,38,,
2016,Southern Miss.,C-USA,,0.305,0.403,419,"2,038",621,115,11,959,67,392,277,78,27,40,395,61,28,,29,,
2016,Southern Miss.,C-USA,,0.305,0.403,419,"2,038",621,115,11,959,67,392,277,78,27,40,395,61,28,,29,,
2016,Southern U.,SWAC,,0.259,0.371,246,"1,462",379,69,13,525,17,215,176,98,23,18,330,24,16,,77,,
2016,Southern U.,SWAC,,0.259,0.371,246,"1,462",379,69,13,525,17,215,176,98,23,18,330,24,16,,77,,
2016,St. Bonaventure,Atlantic 10,,0.258,0.342,225,"1,597",412,68,13,548,14,196,172,41,17,34,264,38,24,,58,,
2016,St. Bonaventure,Atlantic 10,,0.258,0.342,225,"1,597",412,68,13,548,14,196,172,41,17,34,264,38,24,,58,,
2016,St. John's (NY),Big East,,0.284,0.367,342,"1,897",539,92,16,723,20,309,215,53,31,37,282,44,24,,61,,
2016,Stanford,Pac-12,,0.253,0.325,256,"1,778",449,92,15,658,29,232,167,33,22,45,294,46,10,,22,,
2016,Stanford,Pac-12,,0.253,0.325,256,"1,778",449,92,15,658,29,232,167,33,22,45,294,46,10,,22,,
2016,Stetson,ASUN,,0.262,0.332,293,"2,036",534,84,6,708,26,259,176,44,17,41,404,42,16,,59,,
2016,Stony Brook,America East,,0.266,0.353,268,"1,741",463,83,14,616,14,234,227,20,25,39,309,45,16,,34,,
2016,Stony Brook,America East,,0.266,0.353,268,"1,741",463,83,14,616,14,234,227,20,25,39,309,45,16,,34,,
2016,TCU,Big 12,,0.301,0.392,459,"2,259",679,138,22,"1,023",54,399,311,47,26,7,440,68,22,,94,,
2016,TCU,Big 12,,0.301,0.392,459,"2,259",679,138,22,"1,023",54,399,311,47,26,7,440,68,22,,94,,
2016,Tennessee,SEC,,0.287,0.372,347,"1,931",555,111,18,765,21,306,217,62,31,23,419,44,28,,95,,
2016,Tennessee,SEC,,0.287,0.372,347,"1,931",555,111,18,765,21,306,217,62,31,23,419,44,28,,95,,
2016,Tennessee Tech,OVC,,0.301,0.396,430,"1,981",597,109,13,936,68,402,238,86,23,30,460,45,11,,32,,
2016,Texas,Big 12,,0.268,0.351,296,"1,841",493,104,13,725,34,270,213,35,21,74,431,40,19,,44,,
2016,Texas A&M,SEC,,0.311,0.388,471,"2,287",712,129,20,"1,067",62,439,261,46,32,37,423,51,24,,73,,
2016,Texas Southern,SWAC,,0.282,0.395,331,"1,633",460,82,9,647,29,304,268,51,19,19,410,30,23,,166,,
2016,Texas Southern,SWAC,,0.282,0.395,331,"1,633",460,82,9,647,29,304,268,51,19,19,410,30,23,,166,,
2016,Texas St.,Sun Belt,,0.282,0.354,326,"2,054",580,104,15,852,46,290,200,38,18,50,343,44,18,,39,,
2016,Texas St.,Sun Belt,,0.282,0.354,326,"2,054",580,104,15,852,46,290,200,38,18,50,343,44,18,,39,,
2016,Texas Tech,Big 12,,0.291,0.397,462,"2,280",663,146,19,"1,012",55,426,347,74,29,34,492,54,16,,73,,
2016,Texas Tech,Big 12,,0.291,0.397,462,"2,280",663,146,19,"1,012",55,426,347,74,29,34,492,54,16,,73,,
2016,The Citadel,SoCon,,0.236,0.331,255,"1,930",456,94,10,678,36,229,233,52,27,45,520,33,13,,31,,
2016,Toledo,MAC,,0.248,0.321,249,"1,939",481,74,7,632,21,213,164,53,19,60,389,38,24,,43,,
2016,Toledo,MAC,,0.248,0.321,249,"1,939",481,74,7,632,21,213,164,53,19,60,389,38,24,,43,,
2016,Towson,CAA,,0.264,0.363,297,"1,873",494,82,23,709,29,270,248,52,14,31,425,42,26,,93,,
2016,Troy,Sun Belt,,0.266,0.354,302,"1,978",527,93,9,728,30,272,223,61,26,27,428,46,24,,43,,
2016,Tulane,AAC,,0.264,0.354,355,"2,089",551,101,17,884,66,324,258,46,19,34,519,43,21,,55,,
2016,Tulane,AAC,,0.264,0.354,355,"2,089",551,101,17,884,66,324,258,46,19,34,519,43,21,,55,,
2016,UAB,C-USA,,0.236,0.339,238,"1,743",412,60,11,542,16,215,224,52,13,53,387,31,28,,59,,
2016,UC Davis,Big West,,0.266,0.339,259,"1,773",471,84,9,621,16,221,151,57,21,46,320,49,42,,78,,
2016,UC Irvine,Big West,,0.282,0.364,288,"1,902",536,103,16,716,15,264,182,79,24,43,391,36,31,,49,,
2016,UC Riverside,Big West,,0.271,0.342,248,"1,892",512,82,10,707,31,224,178,33,12,45,427,37,19,,24,,
2016,UC Riverside,Big West,,0.271,0.342,248,"1,892",512,82,10,707,31,224,178,33,12,45,427,37,19,,24,,
2016,UC Santa Barbara,Big West,,0.259,0.351,334,"2,096",543,105,15,774,32,297,225,91,33,60,425,59,30,,77,,
2016,UCF,AAC,,0.255,0.345,279,"1,955",499,85,5,708,38,255,219,61,20,37,438,42,31,,67,,
2016,UCLA,Pac-12,,0.25,0.352,270,"1,860",465,79,20,626,14,245,238,66,20,58,361,36,25,,55,,
2016,UConn,AAC,,0.274,0.365,383,"2,129",584,108,11,852,46,345,258,58,18,34,396,54,28,,60,,
2016,UConn,AAC,,0.274,0.365,383,"2,129",584,108,11,852,46,345,258,58,18,34,396,54,28,,60,,
2016,UIC,Horizon,,0.27,0.355,302,"1,864",504,95,16,712,27,267,197,63,26,45,419,30,33,,83,,
2016,UIC,Horizon,,0.27,0.355,302,"1,864",504,95,16,712,27,267,197,63,26,45,419,30,33,,83,,
2016,UIW,Southland,,0.236,0.309,179,"1,671",394,65,11,505,8,155,164,21,16,21,335,57,3,,13,,
2016,UIW,Southland,,0.236,0.309,179,"1,671",394,65,11,505,8,155,164,21,16,21,335,57,3,,13,,
2016,UMass Lowell,America East,,0.236,0.33,214,"1,664",393,50,9,530,23,195,193,50,23,17,398,29,16,,75,,
2016,UMass Lowell,America East,,0.236,0.33,214,"1,664",393,50,9,530,23,195,193,50,23,17,398,29,16,,75,,
2016,UMBC,America East,,0.288,0.368,284,"1,672",482,83,11,701,38,261,196,31,29,29,258,42,30,,73,,
2016,UMBC,America East,,0.288,0.368,284,"1,672",482,83,11,701,38,261,196,31,29,29,258,42,30,,73,,
2016,UMES,MEAC,,0.244,0.319,213,"1,528",373,79,6,509,15,182,134,37,9,30,355,26,13,,64,,
2016,UNC Asheville,Big South,,0.251,0.364,286,"1,848",463,87,4,657,33,259,272,66,14,8,514,42,12,,36,,
2016,UNC Asheville,Big South,,0.251,0.364,286,"1,848",463,87,4,657,33,259,272,66,14,8,514,42,12,,36,,
2016,UNC Greensboro,SoCon,,0.346,0.425,492,"2,101",726,145,32,"1,130",65,451,263,56,37,30,346,59,23,,90,,
2016,UNCW,CAA,,0.32,0.398,505,"2,167",694,127,19,"1,120",87,457,267,33,33,19,462,54,25,,76,,
2016,UNLV,Mountain West,,0.271,0.344,278,"1,966",533,93,19,724,20,245,201,27,16,21,409,44,22,,23,,
2016,USC Upstate,ASUN,,0.279,0.352,292,"1,811",505,75,22,708,28,258,169,45,17,38,356,39,5,,19,,
2016,USC Upstate,ASUN,,0.279,0.352,292,"1,811",505,75,22,708,28,258,169,45,17,38,356,39,5,,19,,
2016,UT Arlington,Sun Belt,,0.289,0.36,341,"2,038",588,106,21,811,25,317,199,44,26,31,409,42,16,,43,,
2016,UT Martin,OVC,,0.292,0.377,340,"1,894",553,106,12,797,38,318,231,44,28,23,411,53,10,,41,,
2016,UT Martin,OVC,,0.292,0.377,340,"1,894",553,106,12,797,38,318,231,44,28,23,411,53,10,,41,,
2016,Utah,Pac-12,,0.277,0.371,293,"1,818",504,88,10,696,28,268,206,76,19,33,323,53,39,,58,,
2016,Utah,Pac-12,,0.277,0.371,293,"1,818",504,88,10,696,28,268,206,76,19,33,323,53,39,,58,,
2016,Utah Valley,WAC,,0.284,0.363,363,"2,149",610,100,23,876,40,325,227,52,23,17,441,54,23,,42,,
2016,Utah Valley,WAC,,0.284,0.363,363,"2,149",610,100,23,876,40,325,227,52,23,17,441,54,23,,42,,
2016,UTRGV,WAC,,0.259,0.356,231,"1,608",416,74,9,541,11,200,211,43,19,33,273,49,20,,53,,
2016,UTRGV,WAC,,0.259,0.356,231,"1,608",416,74,9,541,11,200,211,43,19,33,273,49,20,,53,,
2016,UTSA,C-USA,,0.272,0.355,256,"1,729",470,97,15,660,21,227,210,23,20,33,350,47,16,,43,,
2016,UTSA,C-USA,,0.272,0.355,256,"1,729",470,97,15,660,21,227,210,23,20,33,350,47,16,,43,,
2016,Valparaiso,Horizon,,0.288,0.373,377,"2,033",586,109,15,809,28,339,215,80,35,26,344,52,21,,57,,
2016,Vanderbilt,SEC,,0.274,0.369,416,"2,076",568,115,26,864,43,376,268,65,31,38,530,28,38,,88,,
2016,Vanderbilt,SEC,,0.274,0.369,416,"2,076",568,115,26,864,43,376,268,65,31,38,530,28,38,,88,,
2016,VCU,Atlantic 10,,0.271,0.364,302,"1,965",533,73,10,704,26,255,214,85,24,46,316,50,14,,66,,
2016,Villanova,Big East,,0.245,0.335,241,"1,761",431,74,11,593,22,214,205,43,18,41,386,39,19,,52,,
2016,Virginia,ACC,,0.304,0.375,410,"2,122",645,126,19,935,42,366,218,41,29,58,290,39,20,,27,,
